@RELATION bank

@ATTRIBUTE age           numeric
@ATTRIBUTE job           {admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown}
@ATTRIBUTE marital       {divorced,married,single}
@ATTRIBUTE edu           {primary,secondary,tertiary,unknown}
@ATTRIBUTE balance       numeric
@ATTRIBUTE housing       {yes,no}
@ATTRIBUTE contact       {cellular,telephone,unknown}
@ATTRIBUTE day           {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@ATTRIBUTE month         {jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec}
@ATTRIBUTE duration      numeric
@ATTRIBUTE campaign      numeric
@ATTRIBUTE pdays         numeric
@ATTRIBUTE previous      numeric
@ATTRIBUTE poutcome      {failure,other,success,unknown}
@ATTRIBUTE y             {yes,no}

@DATA
58,housemaid,married,tertiary,0.13831567205800335,no,unknown,11,jun,0.2027231467473525,5,-1,0,unknown,no
60,retired,married,primary,0.01505856107083101,no,cellular,4,jun,0.3071104387291982,1,-1,0,unknown,no
40,management,married,primary,0.2041271611823759,yes,unknown,6,jun,0.1361573373676248,7,-1,0,unknown,no
37,management,married,tertiary,0.10931399888455103,yes,cellular,14,may,0.8517397881996974,3,275,4,failure,yes
27,services,single,secondary,0.130228667038483,yes,cellular,13,may,0.1588502269288956,1,-1,0,unknown,no
37,services,married,secondary,0.3700501952035694,yes,telephone,13,may,0.17700453857791226,2,341,4,failure,no
41,blue-collar,married,primary,0.0019520356943669827,yes,cellular,15,jul,0.22844175491679275,2,-1,0,unknown,no
45,blue-collar,married,primary,0.016731734523145567,no,cellular,17,apr,0.1573373676248109,1,-1,0,unknown,no
48,technician,married,secondary,0.08393753485778026,yes,unknown,26,may,0.3086232980332829,3,-1,0,unknown,no
32,blue-collar,married,secondary,0.2799776910206358,no,cellular,12,may,0.31921331316187596,1,-1,0,unknown,no
35,services,married,secondary,0.03011712214166202,yes,unknown,6,may,0.897125567322239,3,-1,0,unknown,no
33,management,single,tertiary,0.34551031790295594,yes,cellular,4,feb,0.7579425113464447,2,260,1,other,no
64,retired,married,unknown,0.814835471277189,no,cellular,12,mar,0.17549167927382753,1,-1,0,unknown,no
33,blue-collar,married,secondary,0.011712214166201896,yes,cellular,14,may,0.4962178517397882,2,358,2,failure,no
41,technician,married,secondary,0.08003346346904629,yes,unknown,15,may,0.32829046898638425,4,-1,0,unknown,no
34,admin.,married,secondary,0.17066369213608476,yes,cellular,4,jun,0.11497730711043873,1,-1,0,unknown,no
38,blue-collar,married,primary,0.04656999442275516,yes,telephone,13,may,0.3146747352496218,3,-1,0,unknown,no
27,blue-collar,single,secondary,0.040992749581706636,no,cellular,22,jul,0.3010590015128593,1,-1,0,unknown,no
50,blue-collar,married,secondary,0.24707194645844952,no,unknown,16,jun,0.4281391830559758,1,-1,0,unknown,no
45,self-employed,married,secondary,0.8636363636363636,yes,cellular,7,aug,0.2344931921331316,2,-1,0,unknown,no
41,technician,married,tertiary,0.2071946458449526,yes,unknown,14,may,0.18305597579425115,1,-1,0,unknown,no
39,technician,married,secondary,0.03597322922476297,no,cellular,8,jul,0.29954614220877457,2,-1,0,unknown,no
44,management,married,secondary,0.12186279977691021,yes,telephone,8,may,0.049924357034795766,3,303,1,failure,no
49,management,married,tertiary,0.08951477969882878,no,cellular,6,aug,0.10287443267776097,4,-1,0,unknown,no
34,blue-collar,single,secondary,0.05158951477969883,no,cellular,2,feb,0.5113464447806354,1,-1,0,unknown,no
31,services,single,secondary,0.5769659788064696,no,cellular,29,aug,0.47655068078668683,2,-1,0,unknown,no
45,blue-collar,single,primary,0.27830451756832125,no,cellular,29,jan,0.2692889561270802,2,-1,0,unknown,no
39,self-employed,married,secondary,0.046291132180702736,yes,cellular,17,jul,0.49319213313161875,1,-1,0,unknown,no
46,technician,married,secondary,0.36837702175125486,yes,cellular,19,nov,0.7715582450832073,1,-1,0,unknown,no
42,admin.,divorced,secondary,0.29977691020635805,yes,unknown,14,may,0.3161875945537065,1,-1,0,unknown,no
37,management,married,tertiary,0.13970998326826548,yes,cellular,7,may,0.8275340393343419,1,351,1,failure,no
26,technician,single,tertiary,0.3388176240936977,yes,cellular,16,apr,0.708018154311649,2,-1,0,unknown,no
37,management,single,tertiary,0.24400446179587285,yes,cellular,15,apr,0.20574886535552195,4,327,2,failure,no
36,services,single,secondary,0.0950920245398773,yes,unknown,7,may,0.2087745839636914,1,-1,0,unknown,no
29,blue-collar,single,primary,0.2646402677077524,yes,unknown,4,jun,0.19818456883509833,3,-1,0,unknown,no
36,blue-collar,married,primary,0.27105409927495816,yes,unknown,23,may,0.4372163388804841,1,-1,0,unknown,no
32,blue-collar,married,secondary,0.6595092024539877,yes,unknown,20,may,0.18608169440242056,2,-1,0,unknown,no
53,management,married,primary,0.27718906860011155,no,cellular,4,feb,0.29652042360060515,3,-1,0,unknown,no
29,management,married,tertiary,0.005298382598996096,yes,cellular,12,may,0.6263237518910741,1,-1,0,unknown,no
34,technician,single,tertiary,0.06330172894590072,yes,cellular,22,jul,0.5794251134644478,4,-1,0,unknown,no
43,blue-collar,married,secondary,0.03597322922476297,no,cellular,5,may,0.22995461422087746,1,337,3,failure,no
56,management,married,tertiary,0.06023424428332404,no,cellular,21,jul,0.17700453857791226,2,-1,0,unknown,no
31,self-employed,married,tertiary,0.07194645844952594,yes,cellular,7,may,0.06505295007564296,1,-1,0,unknown,no
27,admin.,single,secondary,0.17233686558839934,yes,cellular,20,apr,0.018154311649016642,5,322,4,other,no
36,management,married,secondary,0.17930842163970998,yes,cellular,18,nov,0.07564296520423601,2,-1,0,unknown,no
44,management,married,tertiary,0.005856107083100948,yes,cellular,6,aug,0.394856278366112,2,-1,0,unknown,no
30,admin.,single,secondary,0.06636921360847742,yes,cellular,7,may,0.16792738275340394,3,-1,0,unknown,no
42,technician,single,secondary,0.07640825432236475,no,cellular,26,aug,0.04084720121028744,8,-1,0,unknown,no
30,management,married,tertiary,0.3402119353039598,yes,telephone,25,jul,0.41603630862329805,4,-1,0,unknown,yes
62,retired,married,secondary,0.22727272727272727,no,cellular,1,sep,0.036308623298033284,2,-1,0,unknown,no
24,blue-collar,married,secondary,0.34049079754601225,yes,cellular,20,apr,0.5521936459909228,1,-1,0,unknown,no
31,technician,married,secondary,0.6586726157278304,yes,unknown,13,may,0.367624810892587,1,-1,0,unknown,no
66,retired,married,tertiary,0.6305075292805354,no,cellular,22,apr,0.22844175491679275,1,-1,0,unknown,no
47,admin.,married,secondary,0.0002788622420524261,no,cellular,10,jul,0.12859304084720122,1,-1,0,unknown,no
39,entrepreneur,married,tertiary,0.0002788622420524261,yes,cellular,17,nov,0.26626323751891073,1,-1,0,unknown,no
27,technician,married,secondary,0.43948689347462355,yes,unknown,28,may,0.39636913767019666,2,-1,0,unknown,no
32,blue-collar,married,secondary,0.009202453987730062,yes,cellular,5,may,0.4795763993948563,2,-1,0,unknown,no
44,management,married,tertiary,0.22141662018962632,no,cellular,28,aug,0.1437216338880484,24,-1,0,unknown,no
42,blue-collar,married,secondary,0.03234802007808143,yes,unknown,9,may,0.21633888048411498,1,-1,0,unknown,no
25,services,single,secondary,0.11182375906302287,no,cellular,7,jul,0.39334341906202724,1,-1,0,unknown,no
40,technician,single,secondary,0.1784718349135527,no,cellular,16,jul,0.22995461422087746,6,-1,0,unknown,no
43,management,divorced,tertiary,0.009760178471834913,no,cellular,26,may,0.17246596066565809,1,102,2,failure,no
55,unemployed,married,tertiary,0.10652537646402677,no,unknown,6,may,0.5128593040847201,3,-1,0,unknown,no
50,blue-collar,married,secondary,0.07863915225878416,yes,cellular,7,aug,0.3358547655068079,3,-1,0,unknown,no
35,blue-collar,divorced,secondary,0.8647518126045733,yes,cellular,20,nov,0.2027231467473525,1,-1,0,unknown,no
32,blue-collar,married,secondary,0.2476296709425544,yes,cellular,10,sep,0.27382753403933435,1,99,5,success,yes
36,blue-collar,single,primary,0.36586726157278304,yes,unknown,20,jun,0.006051437216338881,10,-1,0,unknown,no
38,entrepreneur,married,secondary,0.0039040713887339654,yes,cellular,10,jul,0.17700453857791226,1,-1,0,unknown,no
41,management,married,tertiary,0.18544339096486337,yes,unknown,21,may,0.3767019667170953,3,-1,0,unknown,no
57,blue-collar,married,primary,0.12576687116564417,yes,unknown,13,may,0.2042360060514372,4,-1,0,unknown,no
48,blue-collar,married,secondary,0.04127161182375906,yes,unknown,9,may,0.10136157337367625,1,-1,0,unknown,no
35,services,married,secondary,0.4049079754601227,yes,unknown,28,may,0.2950075642965204,1,-1,0,unknown,no
54,blue-collar,married,secondary,0.4124372559955382,yes,unknown,14,may,0.1573373676248109,1,-1,0,unknown,no
37,management,single,unknown,0.19910764082543222,yes,unknown,20,may,0.367624810892587,2,-1,0,unknown,no
56,management,single,secondary,0.06581148912437255,yes,telephone,9,jul,0.35098335854765506,4,-1,0,unknown,no
40,technician,married,secondary,0.19325153374233128,yes,cellular,4,feb,0.14069591527987896,4,196,5,failure,no
54,management,married,tertiary,0.01505856107083101,yes,cellular,2,jun,0.16338880484114976,2,-1,0,unknown,no
55,housemaid,married,primary,0.03764640267707752,yes,unknown,19,jun,0.01664145234493192,10,-1,0,unknown,no
52,blue-collar,married,primary,0.2169548243167875,yes,unknown,16,may,0.039334341906202726,3,-1,0,unknown,no
55,blue-collar,single,primary,0.33073061907417733,yes,unknown,2,jun,0.2859304084720121,2,-1,0,unknown,no
33,management,married,tertiary,0.1784718349135527,yes,cellular,13,aug,0.518910741301059,2,-1,0,unknown,no
52,blue-collar,married,unknown,0.23006134969325154,yes,unknown,15,may,0.7019667170953101,2,-1,0,unknown,no
33,services,divorced,secondary,0.27607361963190186,yes,unknown,27,may,0.2178517397881997,1,-1,0,unknown,no
53,admin.,married,secondary,0.5005577244841048,no,telephone,16,mar,0.4402420574886536,1,91,2,success,yes
46,admin.,married,secondary,0.005856107083100948,no,cellular,26,aug,0.5809379727685325,6,-1,0,unknown,yes
48,management,divorced,tertiary,0.3700501952035694,yes,unknown,6,may,0.5068078668683812,1,-1,0,unknown,no
38,technician,single,secondary,0.07166759620747351,no,unknown,20,jun,0.8819969742813918,2,-1,0,unknown,no
42,management,single,tertiary,0.14333519241494702,yes,cellular,19,nov,0.7518910741301059,2,-1,0,unknown,no
58,admin.,married,secondary,0.0002788622420524261,yes,telephone,25,jul,0.4205748865355522,9,-1,0,unknown,no
31,management,married,tertiary,0.0033463469046291134,no,cellular,28,aug,0.16036308623298035,5,-1,0,unknown,no
19,student,single,primary,0.02844394868934746,no,cellular,10,jul,0.15128593040847202,2,-1,0,unknown,yes
31,unemployed,married,secondary,0.0822643614054657,yes,unknown,20,may,0.5658093797276853,3,-1,0,unknown,no
52,self-employed,single,primary,0.06023424428332404,no,cellular,15,jul,0.2859304084720121,6,-1,0,unknown,no
42,self-employed,divorced,tertiary,0.10011154489682098,yes,unknown,24,jun,0.16036308623298035,5,-1,0,unknown,no
41,blue-collar,single,secondary,0.11907417735638595,yes,cellular,12,may,0.13313161875945537,1,-1,0,unknown,no
38,blue-collar,married,secondary,0.03346346904629113,yes,cellular,6,feb,0.2481089258698941,1,212,2,failure,no
52,technician,married,secondary,0.054099274958170664,yes,cellular,18,feb,0.3267776096822995,1,63,5,failure,yes
48,management,divorced,tertiary,0.029838259899609594,yes,unknown,27,may,0.12859304084720122,2,-1,0,unknown,no
45,unemployed,divorced,primary,0.21081985499163414,no,cellular,20,apr,0.14977307110438728,1,325,4,failure,no
34,technician,married,tertiary,0.192414947016174,yes,unknown,2,jun,0.09984871406959153,1,-1,0,unknown,no
34,management,married,tertiary,0.2512548800892359,yes,cellular,14,may,0.2344931921331316,1,367,2,other,no
50,entrepreneur,married,secondary,0.18516452872281094,no,telephone,17,nov,0.3540090771558245,1,-1,0,unknown,no
43,admin.,divorced,secondary,0.20552147239263804,yes,cellular,21,nov,0.8789712556732224,4,191,4,failure,no
47,blue-collar,married,primary,0.06469604015616286,no,cellular,8,aug,0.4372163388804841,3,-1,0,unknown,no
49,unemployed,divorced,secondary,0.018126045733407696,no,cellular,9,jul,0.3237518910741301,3,-1,0,unknown,no
43,services,married,primary,0.7155605131065254,yes,cellular,14,may,0.1588502269288956,1,360,2,failure,no
40,management,married,tertiary,0.4414389291689905,yes,telephone,21,nov,0.9939485627836612,1,-1,0,unknown,no
32,services,single,secondary,0.050474065811489124,yes,cellular,6,may,0.21331316187594554,1,-1,0,unknown,no
58,management,married,primary,0.02091466815393196,yes,telephone,18,may,0.07564296520423601,4,-1,0,unknown,no
34,admin.,single,secondary,0.18460680423870607,yes,cellular,20,apr,0.16187594553706505,1,-1,0,unknown,no
46,technician,divorced,secondary,0.9631901840490797,yes,unknown,14,may,0.8502269288956127,2,-1,0,unknown,no
29,blue-collar,married,secondary,0.0039040713887339654,no,cellular,3,jun,0.19969742813918306,1,-1,0,unknown,no
52,blue-collar,married,primary,0.2936419408812047,no,cellular,4,aug,0.4069591527987897,1,-1,0,unknown,no
45,management,married,tertiary,0.42610150585610707,no,cellular,30,jun,0.23600605143721634,1,-1,0,unknown,no
26,management,single,secondary,0.01728945900725042,no,cellular,28,jul,0.10892586989409984,4,-1,0,unknown,no
41,admin.,married,secondary,0.2562744004461796,yes,unknown,27,may,0.3555219364599092,1,-1,0,unknown,no
48,blue-collar,married,secondary,0.04350250976017847,yes,unknown,6,may,0.1043872919818457,1,-1,0,unknown,no
49,admin.,married,secondary,0.6871165644171779,no,cellular,20,aug,0.2314674735249622,3,-1,0,unknown,no
47,self-employed,married,secondary,0.0002788622420524261,no,cellular,5,feb,0.35098335854765506,2,-1,0,unknown,no
28,student,single,secondary,0.10513106525376464,yes,cellular,17,apr,0.5173978819969742,1,-1,0,unknown,no
54,blue-collar,married,primary,0.05856107083100948,no,unknown,19,jun,0.29652042360060515,2,-1,0,unknown,no
63,retired,married,secondary,0.7657557166759621,no,cellular,11,sep,0.1649016641452345,1,80,1,failure,no
42,self-employed,married,tertiary,0.5384829894032348,yes,unknown,16,may,0.2844175491679274,32,-1,0,unknown,no
55,blue-collar,married,primary,0.634132738427217,no,cellular,25,aug,0.2042360060514372,9,-1,0,unknown,no
43,management,single,tertiary,0.3633575013943112,no,cellular,6,aug,0.7518910741301059,2,-1,0,unknown,yes
41,blue-collar,married,secondary,0.20050195203569438,no,cellular,24,jul,0.9788199697428139,1,-1,0,unknown,yes
47,technician,divorced,secondary,0.8123257110987172,yes,cellular,18,aug,0.6066565809379728,13,-1,0,unknown,no
34,technician,married,secondary,0.40797546012269936,yes,unknown,23,may,0.5234493192133132,1,-1,0,unknown,no
50,technician,married,secondary,0.6960401561628555,yes,cellular,21,nov,0.046898638426626324,1,176,1,failure,no
40,technician,married,secondary,0.015337423312883436,yes,cellular,29,jan,0.2874432677760968,1,247,1,failure,no
26,self-employed,single,tertiary,0.05856107083100948,no,cellular,29,jan,0.2481089258698941,3,-1,0,unknown,no
28,student,single,secondary,0.12771890686001117,no,cellular,16,mar,0.11951588502269289,13,-1,0,unknown,no
46,entrepreneur,married,unknown,0.06720580033463469,yes,unknown,9,may,0.4962178517397882,2,-1,0,unknown,no
50,self-employed,married,secondary,0.3170663692136085,no,cellular,14,aug,0.32526475037821484,10,-1,0,unknown,no
53,management,married,tertiary,0.3675404350250976,yes,cellular,16,apr,0.6399394856278366,1,150,1,failure,no
81,retired,married,secondary,0.0,no,cellular,19,aug,0.09228441754916793,5,-1,0,unknown,no
35,services,divorced,secondary,0.018404907975460124,yes,cellular,5,may,0.2844175491679274,2,-1,0,unknown,no
58,retired,married,unknown,0.2610150585610708,no,cellular,5,aug,0.22844175491679275,1,-1,0,unknown,no
49,blue-collar,married,secondary,0.047406581148912434,no,cellular,4,feb,0.0226928895612708,3,175,2,other,no
33,technician,single,tertiary,0.19380925822643613,no,cellular,5,feb,0.2859304084720121,1,176,8,failure,no
28,technician,single,secondary,0.0630228667038483,no,cellular,30,apr,0.4145234493192133,1,-1,0,unknown,yes
31,admin.,married,secondary,0.06553262688232013,yes,telephone,4,may,0.31316187594553707,3,-1,0,unknown,no
52,technician,married,secondary,0.05326268823201338,yes,cellular,23,jul,0.08623298033282904,2,-1,0,unknown,no
43,management,divorced,tertiary,0.010317902955939765,yes,cellular,25,jul,0.291981845688351,6,-1,0,unknown,no
32,self-employed,single,secondary,0.1441717791411043,yes,cellular,18,may,0.0453857791225416,7,-1,0,unknown,no
36,self-employed,married,tertiary,0.004182933630786392,yes,cellular,18,jul,0.13767019667170954,4,-1,0,unknown,no
45,self-employed,married,tertiary,0.0928611266034579,no,unknown,5,jun,0.12556732223903178,2,-1,0,unknown,no
39,technician,married,secondary,0.2919687674288901,no,cellular,21,jul,0.6066565809379728,1,-1,0,unknown,no
41,services,married,secondary,0.029838259899609594,yes,unknown,13,may,0.11951588502269289,7,-1,0,unknown,no
31,technician,married,secondary,0.1837702175125488,no,cellular,22,jun,0.16792738275340394,1,-1,0,unknown,no
28,entrepreneur,married,unknown,0.28806469604015617,no,cellular,29,jan,0.1649016641452345,1,-1,0,unknown,no
47,housemaid,married,primary,0.05577244841048522,yes,cellular,7,aug,0.08169440242057488,2,382,1,failure,no
37,housemaid,married,primary,0.05242610150585611,no,cellular,8,aug,0.2178517397881997,4,-1,0,unknown,no
43,technician,divorced,secondary,0.39375348577802566,yes,telephone,28,jul,0.10741301059001512,3,-1,0,unknown,no
58,retired,divorced,tertiary,0.07334076965978807,yes,cellular,8,jul,0.7851739788199698,3,-1,0,unknown,no
52,entrepreneur,married,tertiary,0.014779698828778583,yes,telephone,18,nov,0.14977307110438728,1,-1,0,unknown,no
32,services,single,secondary,0.8031232571109872,no,cellular,2,jul,0.5325264750378215,1,-1,0,unknown,yes
31,admin.,married,secondary,0.02426101505856107,yes,cellular,8,aug,0.27987897125567324,2,-1,0,unknown,no
28,blue-collar,married,secondary,0.2841606246514222,yes,unknown,28,may,0.37367624810892586,1,-1,0,unknown,no
36,technician,divorced,tertiary,0.03290574456218628,no,cellular,23,jul,0.18608169440242056,8,-1,0,unknown,no
51,unemployed,single,tertiary,0.44422755158951477,no,telephone,4,feb,0.291981845688351,1,-1,0,unknown,no
46,technician,married,tertiary,0.0950920245398773,yes,cellular,5,may,0.12102874432677761,1,-1,0,unknown,no
50,services,single,secondary,0.019799219185722253,no,unknown,8,may,0.20726172465960666,2,-1,0,unknown,no
32,blue-collar,married,secondary,0.003625209146681539,yes,unknown,2,jun,0.2526475037821483,1,-1,0,unknown,no
26,entrepreneur,single,tertiary,0.022308979364194088,no,cellular,21,jul,0.3903177004538578,3,-1,0,unknown,no
41,self-employed,married,tertiary,0.06413831567205801,no,cellular,7,aug,0.5264750378214826,2,-1,0,unknown,yes
39,technician,married,tertiary,0.3234802007808143,yes,cellular,9,apr,0.35098335854765506,1,336,1,failure,no
28,management,single,tertiary,0.06413831567205801,yes,cellular,25,jul,0.8532526475037822,2,-1,0,unknown,no
31,management,single,secondary,0.009760178471834913,no,cellular,27,aug,0.15279878971255673,2,-1,0,unknown,no
30,technician,married,tertiary,0.4375348577802566,yes,cellular,26,may,0.38729198184568836,1,-1,0,unknown,no
40,management,single,tertiary,0.4205242610150586,no,cellular,12,may,0.4977307110438729,1,58,3,failure,no
31,self-employed,married,tertiary,0.3159509202453988,no,cellular,6,feb,0.25718608169440244,2,-1,0,unknown,no
36,technician,married,secondary,0.04043502509760179,yes,unknown,15,may,0.4236006051437216,2,-1,0,unknown,no
57,retired,married,secondary,0.10401561628555493,yes,cellular,16,jul,0.35098335854765506,1,-1,0,unknown,no
45,technician,married,secondary,0.02426101505856107,no,cellular,29,aug,0.22087745839636913,2,-1,0,unknown,no
59,management,married,tertiary,0.7704963747908533,no,cellular,24,dec,0.3524962178517398,1,206,2,failure,no
52,blue-collar,married,secondary,0.08031232571109871,yes,unknown,21,may,0.06202723146747353,13,-1,0,unknown,no
33,management,divorced,tertiary,0.07780256553262688,no,cellular,18,nov,0.22844175491679275,1,-1,0,unknown,no
